"app_text_msg_password_characters_less_than_3","Si prega di inserire la password con caratteri più di o uguale a 3!"
"app_text_msg_first_name","Nome di battesimo"
"app_text_msg_last_name","Cognome"
"app_text_msg_dob","Data di nascita"
"app_text_msg_confirm_password","conferma password"
"app_text_msg_personal_details","Dati personali"
"app_text_msg_pass_not_matched","Password e Conferma password non abbinati!"
"app_text_sold_by","Venduto da:"
"app_text_write_review","Scrivere una recensione"
"app_text_view_review","Scrivi i (s)"
"app_text_view_seller_products","Visualizza Seller del prodotto (s)"
"app_text_wait","attendere prego"
"app_text_loading","Caricamento dati..."
"app_text_msg_went_wrong","Qualcosa è andato storto. Per favore riprova."
"app_text_msg_no_internet_found","Senza connessione a internet trovato."
"app_text_msg_no_internet_title","Senza internet"
"app_text_msg_request","La richiesta non può essere processo. Questo potrebbe essere a causa della connessione internet lenta."
"app_text_msg_order_placed_email","Il tuo ordine è stato effettuato correttamente. Riceverai una e-mail per quanto riguarda lo stesso."
"app_text_msg_product_look","È possibile cercare i prodotti (s) per la loro categoria."
"app_text_msg_search_product","È possibile cercare qualsiasi prodotto in negozio da un testo o voce!"
"app_text_msg_view_cart","È possibile visualizzare carrello della spesa con la quantità!"
"app_text_msg_logout","Sei il logout con successo!"
"app_text_msg_view_product","È possibile visualizzare prodotto in modalità griglia o lista!"
"app_text_msg_sort_product","È possibile ordinare prodotti per il loro prezzo!"
"app_text_msg_filter_product","È possibile filtrare prodotto (s) secondo il vostro bisogno!"
"app_text_text_next","Il prossimo"
"app_text_text_okay","Va bene"
"app_text_required","necessario"
"app_text_msg_rating","Seleziona voto"
"app_text_msg_add_cart","È possibile aggiungere il prodotto al carrello semplicemente cliccando sul pulsante \ 'Aggiungi al carrello \'!"
"app_text_msg_add_wishlist","È possibile aggiungere il prodotto alla lista dei desideri, semplicemente cliccando sul pulsante \ 'Aggiungi alla Lista \'!"
"app_text_msg_product_price","Prezzo del prodotto è stato aggiornato!"
"app_text_msg_product_not_available","Questo prodotto non è disponibile per l'ordine!"
"app_text_msg_combination","Questa combinazione non esiste per questo prodotto. Si prega di selezionare un'altra combinazione."
"app_text_msg_product_no_stock","Questo prodotto non è disponibile nella quantità desiderata o no in azione!"
"app_text_msg_out_stock","Alcuni dei prodotti nel carrello non sono disponibili nella quantità desiderata o meno in magazzino. Si prega di rimuovere tale prodotto (s) dal carrello!"
"app_text_msg_checkout_products","È possibile checkout prodotti nel carrello semplicemente cliccando sul pulsante \ 'Continua alla cassa \'."
"app_text_msg_apply_voucher","È possibile applicare il voucher al carrello!"
"app_text_msg_update_quantity","È possibile aggiornare la quantità di prodotto o rimuoverla dal carrello!"
"app_text_msg_view_details","È possibile visualizzare i dettagli del prodotto cliccando sull'immagine del prodotto!"
"app_text_msg_success","Successo!"
"app_text_msg_failure","Fallimento!"
"app_text_msg_enter_quantity","Si prega di inserire la quantità"
"app_text_quantity","Quantità"
"app_text_remove","Rimuovere"
"app_text_customization_details","Personalizzazione Dettagli"
"app_text_msg_add_address","È possibile aggiungere nuovo indirizzo di spedizione cliccando sul tasto!"
"app_text_msg_update_address","È possibile aggiornare l'indirizzo di spedizione!"
"app_text_msg_select_address","È possibile selezionare qualsiasi indirizzo di spedizione semplicemente cliccando su di essa!"
"app_text_select_address_text","* Si prega di selezionare l'indirizzo di spedizione per rivedere il tuo ordine."
"app_text_msg_no_product","Non ci sono prodotti disponibili!"
"app_text_msg_no_comment_available","Nessun commento (s) a disposizione!"
"app_text_msg_reset_password","È possibile reimpostare la password facendo clic `Dimenticare password`"
"app_text_msg_login","È possibile effettuare il login nel negozio da qui!"
"app_text_msg_login_fb","È inoltre possibile effettuare il login in negozio dal proprio account Facebook!"
"app_text_msg_login_google","È inoltre possibile effettuare il login in negozio dal tuo account Google!"
"app_text_msg_update_profile",""È possibile aggiornare i dettagli del profilo"
"app_text_product_info_and_care","Info prodotto e cura"
"app_text_download","Scarica"
"app_text_minimal_quantity","minimal Quantità"
"app_text_seller_details","Dettagli del venditore"
"app_text_pack_content","Content pack"
"app_text_submit","Invia"
"app_text_msg_forget_password","Inserire l'indirizzo e-mail associato al tuo account. Clicca per ricevere la password di e-mail a voi."
"app_text_enter_your_email","Inserisci la tua email"
"app_text_reset_password","Resetta la password"
"app_text_view_selected_filter","È possibile visualizzare il risultato del filtro selezionato facendo clic su questa immagine!"
"app_text_clear_selected_filter","È possibile cancellare il filtro applicato facendo clic su questa immagine!"
"app_text_no_filter","Nessun filtro"
"app_text_phone_number_required","* È necessario registrare almeno un numero di telefono"
"app_text_refresh","ricaricare"
"app_text_internet_connection_failed","Connessione Internet non riuscita!"
"app_text_internet_connection_problem","Ci potrebbe essere qualche problema con la connessione a internet. Si prega di controllare."
"app_text_cancel_transaction","Annulla transazione"
"app_text_middle_of_payment","Sei nel bel mezzo del processo di transazione di pagamento. Vuoi davvero annullare la transazione?"
"app_text_yes","sì"
"app_text_no","No"
"app_text_enter_your_comment","Inserisci il tuo commento"
"app_text_msg_shipping_methods_unavailable",""Per alcuni prodotti (s)"
"app_text_msg_select_shipping_methods","Si prega di selezionare il metodo di spedizione"
"app_text_share_log","Condividi Login"
"app_text_error_minimum_value","Inserisci valore maggiore di 0"
"app_text_payment_failed_contact_support","Il vostro ordine non può essere elaborato. contattare il supporto gentilmente per qualsiasi domanda"
"app_text_currency","Valuta (s)"
"app_text_choose_payment_method","Scegli il metodo di pagamento"
"app_text_no_payment_method","No Metodo di pagamento (s) Trovato!"
"app_text_no_payment_currently","Non ci sono attualmente metodo di pagamento."
"app_text_no_make_payment","Hai vinto \ 't essere in grado di effettuare il pagamento in quanto questo Mobile App è setup per demo scopo."
"app_text_make_payment_after_select","È possibile effettuare il pagamento dopo aver selezionato qualsiasi metodo di pagamento!"
"app_text_title_paypal_payment","PayPal Payment"
"app_text_order_total_price","Prezzo Ordine Totale"
"app_text_user_cancelled_the_payment","L'utente ha annullato il pagamento"
"app_text_invalid_payment_try_again","il pagamento non valido. ancora una volta prova Gentilmente"
"app_text_text_skip","Salta"
"app_text_wishlist_item_removed","Elemento rimosso dalla lista dei preferiti."
"app_text_wishlist_item_added","Prodotto aggiunto al Wishlist"
"app_text_subject","Hey Check this out!"
"app_text_text_extra_share","Disponibile qui :"
"app_text_share_intent_title","Condividere"
"app_text_error_product_name_url","Il nome del prodotto o URL può essere vuoto."
"app_text_tag_error","Errore"
"app_text_demo_app_user_form","Si prega di compilare i dettagli!"
"app_text_full_name_demo_app_user","Il tuo nome*"
"app_text_email_demo_app_user","E-mail*"
"app_text_store_url_demo_app_user","Conservare URL *"
"app_text_continue_demo_app_user_form","Continua"
"app_text_invalid_url","Conservare valido URL!"
"app_text_invalid_email","E-mail non valido!"
"app_text_sellers","venditori"
"app_text_seller","Venditore"
"app_text_seller_shipping_policy","Condizioni della spedizione"
"app_text_seller_return_policy","Politica di ritorno"
"app_text_review_title","Titolo *"
"app_text_review_comment","Commento *"
"app_text_review_rating","Valutazione *"
"app_text_filter_products","Filtro del prodotto (s)"
"app_text_select_category","Seleziona categoria"
"app_text_select_sort","Seleziona Ordina"
"app_text_clear","Chiaro"
"app_text_edit","modificare"
"app_text_cart","Carrello"
"app_text_move_to_cart","Spostare al carrello"
"app_text_no_shipping_method_available","Nessun metodo di spedizione disponibile"
"app_text_module_not_installed","Si prega di contattare l'amministratore del sito per visualizzare i dati in questa pagina."
"app_text_no_data_found","Nessun dato trovato!"
"app_text_enter_coupon_code","Inserisci il codice coupon"
"app_text_apply_coupon","applicare Coupon"
"app_text_add_more_in_cart","Aggiungere più in carrello posto questo ordine"
"app_text_shipping_details","Dettagli di spedizione"
"app_text_choose_app_theme","Scegli il tuo App Theme"
"app_text_enter_store_url","Inserisci il tuo URL negozio"
"app_text_sample_store_url","Es: http://your_store.com/"
"app_text_downloads","download"
"app_text_done","Fatto"
"app_text_posted_on","Postato su:"
"app_text_commented_by","Commentati da:"
"app_text_seller_comment","Commento:"
"app_text_open","Aperto"
"app_text_order_status","Aperto"
"app_text_special_products","Prodotti speciali"
"app_text_product_information","Informazioni sul prodotto"
"app_text_featured_products","Prodotti della caratteristica"
"app_text_requested_gift_order","Hai richiesto lo spostamento di regalo per questo ordine"
"app_text_step_one_of_three","passo 1/3"
"app_text_review_checkout","recensione Checkout"
"app_text_your_wishlist_is_empty","La tua lista dei desideri è vuota!"
"app_text_no_shipping_method","Nessun metodo di spedizione disponibile"
"app_text_no_order_found","No Order Trovato!"
"app_text_percent_off","% di sconto"
"app_text_coupon_length_validation","caratteri del codice coupon deve essere maggiore o uguale a 4."
"app_text_coupon_code_removed","Coupon di sconto è stato rimosso con successo!"
"app_text_facebook_login_cancelled","Facebook login è stato annullato."
"app_text_facebook_login_failure","Facebook Login Fallimento:"
"app_text_login_failed","Accesso fallito!"
"app_text_wrong_url_install_mab","Potreste aver inserito l'URL sbagliato o non si è installare il nostro modulo generatore di app mobile."
"app_text_install_module","installare il modulo"
"app_text_text_loading","Caricamento in corso"
"app_text_text_exception","Eccezione:"
"app_text_msg_reset_password_click","È possibile reimpostare la password facendo clic \ 'dimenticato la password \'!"
"app_text_login_from_here","È possibile effettuare il login nel negozio da qui!"
"app_text_login_from_facebook_account","È inoltre possibile effettuare il login in negozio dal proprio account Facebook!"
"app_text_login_from_google_account","È inoltre possibile effettuare il login in negozio dal tuo account Google!"
"app_text_text_warning","Avvertimento!"
"app_text_update_address_if_exists","È possibile aggiornare l'indirizzo di spedizione o scegliere qualsiasi altro indirizzo se esiste!"
"app_text_continue_to_checkout_click_msg","È possibile checkout prodotti nel carrello semplicemente cliccando sul pulsante \ 'Continua alla cassa \'!"
"app_text_please_enter_store_url","Si prega di inserire negozio di URL"
"app_text_product_not_desired_quantity","Alcuni dei prodotti nel carrello non sono disponibili nella quantità desiderata o meno in magazzino. Si prega di rimuovere tale prodotto (s) dal carrello!"
"app_text_select_shipping_methods","Seleziona metodo di spedizione (s)"
"app_text_send_email","Invia una email..."
"app_text_error_in_google_sign_in","Qualche errore di google login.Please riprovare."
"app_text_process_payment_problem","si è verificato un errore durante l'elaborazione del pagamento. Si prega di riprovare."
"app_text_text_state","Stato"
"app_text_update_address","Aggiorna indirizzo"
"app_text_unit_price","Prezzo unitario"
"app_text_total_price","Prezzo totale"
"app_text_text_totals","totali"
"app_text_text_success","Successo!"
"app_text_sale","Vendita"
"app_text_new","Nuovo"
"app_text_share_api_log","Condividi log API"
"app_text_report_via_email","rapporto"
"app_text_view_your_store","Visualizza il tuo negozio"
"app_text_view_demo","Guarda la demo"
"app_text_search","Ricerca"
"app_text_wishlist","Lista dei desideri"
"app_text_select_language","Seleziona la lingua"
"app_text_select_font","Seleziona carattere"
"app_text_share_feedback","Condividi feedback / richiesta di modifica su misura"
"app_text_enter_state","Inserisci stato"
"app_text_choose_your_app_theme","Scegli il tuo App Theme"
"app_text_terms_and_conditions","Termini e condizioni d'uso"
"app_text_wishlist_only","Lista dei desideri"
"app_text_wishlist_remove","Togliere dal Wishlist"
"app_text_state_not_required","Stato non richiesto per Paese selezionato"
"app_text_currencies","Valuta (s)"
"app_text_payment_failed","si è verificato un errore durante l'elaborazione del pagamento. ancora una volta prova Gentilmente"
"app_text_entered_wrong_url","Potreste aver inserito l'URL sbagliato o non è stato installato il nostro cellulare App Builder bodule."
"app_text_fill_all_required_fields","Si prega di compilare tutti i campi obbligatori."
"app_text_extra_share","Disponibile qui :"
"app_text_intent_title","Condividere"
"app_text_ok","ok"
"app_text_explore_the_app","Esplora l'App"
"app_text_hour","Ora"
"app_text_min","Minuti"
"app_text_sec","secondi"
"app_text_install_whatsapp","Whatsapp non è installato sul tuo dispositivo"
"app_text_no_account_registered","Nessun account è registrato per l'autenticazione biometrica in questo dispositivo. Si prega di registrare un account prima."
"app_text_confirm_for_authentication","Conferma la tua impronta digitale o la faccia di autenticarsi."
"app_text_login_with_fingerprint","Accesso con impronte digitali"
"app_text_register_for_fingerprint","Registrati per impronte digitali Accesso"
"app_text_biometric_not_available","L'autenticazione biometrica non è disponibile per questo dispositivo."
"app_text_fingerprint_not_recognized","Toccare ID non riconosce l'impronta digitale. Riprova con le impronte digitali iscritti."
"app_text_face_not_recognizes","Face ID non riconosce il tuo volto. Riprova con il tuo volto iscritti."
"app_text_fingerprint_or_face_not_enrolled","No impronte digitali / faccia iscritto nel dispositivo."
"app_text_biometry_locked_out","La funzionalità è bloccata ora a causa di troppi tentativi falliti."
"app_text_register_for_fingerpring","Registrati per impronte digitali"
"app_text_register_for_fingerprint_details","Volete registrare questo account per la funzionalità delle impronte digitali. Una volta fatto si può accedere a questo account senza utilizzare Id e-mail o la password semplicemente utilizzando la verifica delle impronte digitali."
"app_text_register","Registrati"
"app_text_verify","Verificare"
"app_text_get_otp","get OTP"
"app_text_mobile_number","Numero di cellulare"
"app_text_mobile_number_optional","Numero di cellulare (opzionale)"
"app_text_error_number_verification","numero di cellulare non è stato possibile verificare! Riprova con il numero OTP corretta!"
"app_text_phone_number_already_exists","Numero di telefono è già registrato. Riprova con un altro numero di telefono!"
"app_text_number_verification","numero di verifica"
"app_text_number_verification_description","È necessario verificare il numero di telefono. Si prega di inserire il numero di telefono e inviare"
"app_text_login_with_phone_number","Accesso con numero di telefono"
"app_text_forget_password_description","Inserire il numero di e-mail o telefono associato al tuo account."
"app_text_enter_email_or_mobile_number","Inserisci e-mail o numero di cellulare"
"app_text_phone_number_change_message","Un numero di telefono è già registrato con questo account. È possibile modificare solo il numero del contatto. Si prega di inserire il numero di telefono valido."
"app_text_enter_otp","Inserisci OTP"
"app_text_related_products","prodotti correlati"
"app_text_view_reviews","Vedi le recensioni"
"app_text_write_reviews","Scrivere recensioni"
"app_text_please_fill_all_details","Si prega di compilare tutti i dettagli"
"app_text_close","Vicino"
"app_text_add_review","Aggiungi recensione"
"app_text_write_a_review","Scrivere una recensione"
"app_text_nick","tacca"
"app_text_title","Titolo"
"app_text_no_reviews","Nessuna recensione per il prodotto"
"app_text_number_of_reviews","Numero di recensioni"
"app_text_minimum_rating","Si prega di aggiungere rating minimo"
"app_text_error","Errore"
"app_text_no_reviews","Nessuna recensione"
