"Enable Logo","Ενεργοποίηση Logo"
"Upload logo","Ανεβάστε logo"
"Remove logo","logo αφαίρεση"
"App Button Color","App Button Χρώμα"
"Select button color of the app.","Επιλέξτε το χρώμα κουμπί της εφαρμογής."
"App Button Text Color","App Χρώμα κουμπί Κείμενο"
"Select button text color of the app.","Επιλέξτε το χρώμα κουμπιού κείμενο της εφαρμογής."
"App Theme Color","App θέμα Χρώμα"
"Select theme color of the app.","Επιλέξτε το χρώμα θέμα της εφαρμογής."
"App Background Color","App Χρώμα φόντου"
"Select background color of the app.","Επιλέξτε το χρώμα του φόντου της εφαρμογής."
"Custom CSS","Προσαρμοσμένη CSS"
"Add custom CSS code that you want to be executed on the app","Προσθέστε το προσαρμοσμένο κώδικα CSS που θέλετε να εκτελεστεί στην εφαρμογή"
"Edit Payment Method Settings","Επεξεργασία πληρωμής Ρυθμίσεις Μέθοδος"
"Something went wrong. Please try again.","Κάτι πήγε στραβά. ΠΑΡΑΚΑΛΩ προσπαθησε ξανα."
"Edit Settings","Επεξεργασία ρυθμίσεων"
"Upload Google JSON file","αρχείο μεταφόρτωσης Google JSON"
"Only .json file format accepted. File size should not be more than 1 MB.","Μόνο .json μορφή αρχείου δεκτή. Μέγεθος αρχείου δεν πρέπει να υπερβαίνει το 1 MB."
"Uploaded App Id","Φορτωμένα αναγνωριστικό εφαρμογής"
"Uploaded Api Key","Φορτωμένα Api Κλειδί"
"Send New Push Notification","Αποστολή Νέα Push Κοινοποίηση"
"Send","Στείλετε"
"Cancel","Ματαίωση"
"View Push Notification","Δείτε Push Κοινοποίηση"
"Send New Notification","Αποστολή Νέα Γνωστοποίηση"
"Contact Us Page","Επικοινωνία Σελίδα"
"Enable/Disable Contact Us Page","Ενεργοποίηση / απενεργοποίηση Επικοινωνία Σελίδα"
"Select Contact Us Page","Επιλέξτε Επικοινωνία Σελίδα"
"Select Product Carousel Type","Επιλέξτε Προϊόν Carousel Τύπος"
"Menu 1","Μενού 1"
"Enable/Disable Menu","Ενεργοποίηση / απενεργοποίηση Μενού"
"Menu Title","Τίτλος Μενού"
"Enter Tiltle for Menu","Εισάγετε Tiltle για Μενού"
"Select Page","Επιλέξτε Σελίδα"
"Menu 2","Μενού 2"
"Menu 3","Μενού 3"
"Menu 4","Μενού 4"
"Category Icon","Κατηγορία Icon"
"Select category to add icon","Επιλέξτε κατηγορία για να προσθέσετε το εικονίδιο"
"Select category to add/edit icon.","Επιλέξτε κατηγορία για να προσθέσετε / επεξεργαστείτε το εικονίδιο."
"Category icon saved successfully.","εικονίδιο Κατηγορία αποθηκεύτηκε με επιτυχία."
"Something went wrong","ανανέωσε τη σελίδα."
"Invalid File Format","Επιλέξτε μόνο συνιστώμενους τύπους .."
"File size must be less than 1MB","Μέγεθος αρχείου πρέπει να είναι μικρότερο από 1MB"
"Invalid File.","Μη έγκυρο αρχείο."
"Add New Layout","Προσθήκη νέου Διάταξη"
"Firebase Server Setting","Firebase διακομιστή ρύθμισης"
"Server Key","διακομιστή Κλειδί"
"Enter firebase server key","Εισάγετε firebase εξυπηρετητή κλειδιών"
"New Order Settings","Ρυθμίσεις Νέα Τάξη"
"Enable/Disable new order push notification","Ενεργοποίηση Απενεργοποίηση νέα κοινοποίηση / Για ώθησης"
"Title for new order push notification","Τίτλος για ειδοποίηση νέας παραγγελίας ώθηση"
"Message for new order push notification","Μήνυμα για την νέα ειδοποίηση, προκειμένου ώθηση"
"Order Status Change Settings","Κατάσταση παραγγελίας Αλλαγή ρυθμίσεων"
"Enable/Disable order status change push notification","Ενεργοποίηση / Απενεργοποίηση κατάσταση της παραγγελίας ειδοποίηση αλλαγής ώθηση"
"Title for order status change push notification","Τίτλος για την κατάσταση της παραγγελίας ειδοποίηση αλλαγής ώθηση"
"Message for order status change push notification","Μήνυμα για την κατάσταση της παραγγελίας ειδοποίηση αλλαγής ώθηση"
"Abandoned Cart Settings","Εγκαταλελειμμένο Ρυθμίσεις καλαθιού"
"Enable/Disable abandoned cart push notification","Ενεργοποίηση / απενεργοποίηση εγκατέλειψε καλάθι ειδοποίηση push"
"Title for abandoned cart push notification","Τίτλος για την εγκατέλειψε την κοινοποίηση καλάθι ώθησης"
"Message for abandoned cart push notification","Μήνυμα για την εγκατέλειψε την κοινοποίηση καλάθι ώθησης"
"Time Interval","Χρονικό διάστημα"
"Time interval to check Abandoned cart(In Hours)","Χρονικό διάστημα για να ελέγξετε Εγκαταλελειμμένα καλάθι (σε ​​ώρες)"
"Cron Instructions","Οδηγίες cron"
"Add the cron to your store via control panel/putty to send Abandoned cart push notifications according to your settings above. Find below","την Εντολή για να προσθέσετε το cron., Προσθέστε το cron στο κατάστημά σας μέσω του πίνακα ελέγχου / στόκο για να στείλετε Εγκαταλελειμμένα ειδοποιήσεις καλάθι ώθηση σύμφωνα με τις ρυθμίσεις σας παραπάνω. Βρείτε κάτω από τις οδηγίες για να προσθέσετε το cron."
"URL to Add Cron via Control Panel","Η διεύθυνση URL για να προσθέσετε Cron μέσω του Πίνακα Ελέγχου"
"Cron setup via SSH","Ρύθμιση Cron μέσω SSH"
"Preview","Προεπισκόπηση"
"Paypal Mobile","Paypal για κινητά"
"COD Mobile","COD κινητά"
"Invalid File Format.","Μη έγκυρη μορφή αρχείου."
"File should be less than 2 Mb.","Αρχείου θα πρέπει να είναι μικρότερο από 2 Mb."
"Please Upload the Image.","Παρακαλούμε να ανεβάσετε την εικόνα."
"Please Upload Image For Category.","Παρακαλούμε Ανεβάστε Εικόνα για την κατηγορία."
"app_text_category_products","Κατηγορία"
"app_text_no_internet","Πρόβλημα διαδικτύου"
"app_text_product_image_viewer","Προϊόν Image Viewer"
"app_text_payment_methods","μέθοδοι πληρωμής"
"app_text_seller_comments","Ο πωλητής Σχόλιο (s)"
"app_text_home","Σπίτι"
"app_text_category","Κατηγορίες"
"app_text_login","Σύνδεση"
"app_text_logout","Αποσύνδεση"
"app_text_login_signup","Σύνδεση εγγραφή"
"app_text_account","Ο λογαριασμός μου"
"app_text_contact","Επικοινωνήστε μαζί μας"
"app_text_about","Σχετικά με εμάς"
"app_text_add_to_wishlist","Πρόσθεσε στην λίστα επιθυμιών"
"app_text_add_to_cart","Προσθήκη στο καλάθι"
"app_text_off","μακριά από"
"app_text_all","Ολα"
"app_text_languages","Γλώσσες)"
"app_text_sort","Είδος"
"app_text_filter","Φίλτρο"
"app_text_sort_order","Επιλέξτε σειρά ταξινόμησης"
"app_text_price_asce","Τιμή: Χαμηλή σε Υψηλή"
"app_text_price_desc","Τιμή: Υψηλή προς Χαμηλή"
"app_text_product","Προϊόν"
"app_text_select","Επιλέγω"
"app_text_instock","Σε απόθεμα"
"app_text_outstock","Δεν είναι διαθέσιμο"
"app_text_product_info","Πληροφορίες προϊόντος και Φροντίδα"
"app_text_customization","Εξατομίκευση προϊόντος"
"app_text_accessories","αξεσουάρ"
"app_text_view_less","Προβολή Λιγότερο"
"app_text_view_more","Δείτε περισσότερα"
"app_text_provide_details","Παραθέστε λεπτομέρειες"
"app_text_discount_price","Εκπτωτική τιμή"
"app_text_discount_percentage","Έκπτωση Ποσοστό"
"app_text_rating","Εκτίμηση *"
"app_text_bag","Τσάντα για ψώνια"
"app_text_apply_voucher","Εφαρμόστε Voucher"
"app_text_entry_voucher_code","Εισάγετε τον κωδικό κουπονιού"
"app_text_apply","Ισχύουν"
"app_text_gift","Χαρτί περιτυλίγματος"
"app_text_entry_message","Πληκτρολογήστε το μήνυμά σας"
"app_text_available_first","Αποστολή διαθέσιμα προϊόντα πρώτης"
"app_text_continue_shopping","Συνεχίστε τις αγορές"
"app_text_continue_checkout","Συνέχεια στο Ταμείο"
"app_text_update_quantity","Ενημέρωση Ποσότητα"
"app_text_enter_quantity","εισάγετε ποσότητα"
"app_text_empty_cart","ναυτιλία καλάθι σας είναι άδειο!"
"app_text_goto_home","ΠΗΓΑΙΝΕ ΣΤΗΝ ΑΡΧΙΚΗ ΣΕΛΙΔΑ"
"app_text_review_your_order","Ελέγξτε την παραγγελία σας"
"app_text_add_new_shipping_address","Προσθήκη νέας διεύθυνσης"
"app_text_history","Λεπτομέρειες αποστολής"
"app_text_billing_details","λεπτομέρειες χρέωσης"
"app_text_same_as_shipping_details","Ίδια με Διεύθυνση Αποστολής"
"app_text_summary","περίληψη παραγγελίας"
"app_text_shipping_methods","Τρόποι αποστολής"
"app_text_comment","Παραγγελία σχόλιο"
"app_text_payment_summary","Περίληψη πληρωμής"
"app_text_proceed","Προχωρήστε στην πληρωμή"
"app_text_make_payment","Κάνω πληρωμή"
"app_text_congratulations","Συγχαρητήρια"
"app_text_shipping_addresses","Ναυτιλία Διεύθυνση (s)"
"app_text_billing_addresses","Τιμολόγηση Διεύθυνση (s)"
"app_text_addresses","Διεύθυνση (εις)"
"app_text_order_detail","Λεπτομέρειες παραγγελίας"
"app_text_update_personal","Ενημέρωση Προσωπικά Στοιχεία"
"app_text_update_password","Ενημέρωση κωδικού πρόσβασης"
"app_text_current_password","Τρέχων κωδικός πρόσβασης"
"app_text_new_password","νέος κωδικός πρόσβασης"
"app_text_confirm_password","Επιβεβαίωση Κωδικού"
"app_text_cancel","Ματαίωση"
"app_text_save","Σώσει"
"app_text_order_ref","Παραγγελία αναφοράς"
"app_text_status","Κατάσταση"
"app_text_placed","διατίθενται στην"
"app_text_reorder","Παραγγέλλω πάλι"
"app_text_order_details","Λεπτομέρειες Παραγγελίας"
"app_text_status_history","Ιστορία Κατάσταση"
"app_text_shipping_address","Διεύθυνση αποστολής"
"app_text_billing_address","διεύθυνση χρέωσης"
"app_text_order_summary","περίληψη παραγγελίας"
"app_text_shipping_method","Μέθοδος αποστολής"
"app_text_payment_method","Μέθοδος πληρωμής"
"app_text_gift_wrapping","συσκευασία δώρου"
"app_text_no_shipping_address","Δεν διεύθυνση αποστολής διαθέσιμο!"
"app_text_no_order_details","Στοιχεία Δεν υπάρχουν σκοπό!"
"app_text_signup","Εγγραφείτε"
"app_text_continue_guest","Συνεχίστε ως επισκέπτης"
"app_text_email","ΗΛΕΚΤΡΟΝΙΚΗ ΔΙΕΥΘΥΝΣΗ"
"app_text_password","Κωδικός πρόσβασης"
"app_text_forgot_password","Ξεχάσατε τον κωδικό"
"app_text_login_social_account","Μπορείτε να συνδεθείτε με το κοινωνικό λογαριασμό."
"app_text_login_with_google","Σύνδεση με Google+"
"app_text_login_with_facebook","Σύνδεση με το Facebook"
"app_text_signup_with_google","Εγγραφή με το Google+"
"app_text_signup_with_facebook","Εγγραφή με Facebook"
"app_text_msg_enter_valid_email","Παρακαλώ εισάγετε έγκυρο e-mail!"
"app_text_msg_enter_email","Παρακαλώ εισάγετε το email!"
"app_text_msg_enter_password","Παρακαλούμε εισάγετε τον κωδικό πρόσβασης!"
"app_text_msg_password_characters_less_than_3","Παρακαλώ εισάγετε τον κωδικό πρόσβασης που έχει χαρακτήρες πάνω από ή ίση με 3!"
"app_text_msg_first_name","Ονομα"
"app_text_msg_last_name","Επίθετο"
"app_text_msg_dob","Ημερομηνια γεννησης"
"app_text_msg_confirm_password","Επιβεβαίωση Κωδικού"
"app_text_msg_personal_details","Προσωπικα ΣΤΟΙΧΕΙΑ"
"app_text_msg_pass_not_matched","Κωδικός πρόσβασης και Επιβεβαίωση κωδικού πρόσβασης δεν ταιριάζουν!"
"app_text_sold_by","Πουλήθηκε από:"
"app_text_write_review","Γράψε κριτική"
"app_text_view_review","Προβολή Αξιολόγηση (εις)"
"app_text_view_seller_products","Προβολή Πωλητής Προϊόν (τα)"
"app_text_wait","Παρακαλώ περιμένετε"
"app_text_loading","Τα δεδομένα φορτώνονται..."
"app_text_msg_went_wrong","Κάτι πήγε στραβά. ΠΑΡΑΚΑΛΩ προσπαθησε ξανα."
"app_text_msg_no_internet_found","Δεν υπάρχει σύνδεση στο internet βρέθηκε."
"app_text_msg_no_internet_title","Όχι Internet"
"app_text_msg_request","Αίτηση δεν μπορεί να είναι η διαδικασία. Αυτό μπορεί να οφείλεται σε αργή σύνδεση στο internet."
"app_text_msg_order_placed_email","Η παραγγελία σας έχει τοποθετηθεί επιτυχώς. Θα λάβετε ένα e-mail σχετικά με την ίδια."
"app_text_msg_product_look","Μπορείτε να αναζητήσετε προϊόν (ες) με βάση την κατηγορία τους."
"app_text_msg_search_product","Μπορείτε να αναζητήσετε οποιοδήποτε προϊόν στο κατάστημα από το κείμενο ή τη φωνή!"
"app_text_msg_view_cart","Μπορείτε να δείτε το καλάθι αγορών με την ποσότητα!"
"app_text_msg_logout","Είστε αποσύνδεση με επιτυχία!"
"app_text_msg_view_product","Μπορείτε να δείτε το προϊόν στην λίστα ή τη λειτουργία του δικτύου!"
"app_text_msg_sort_product","Μπορείτε να ταξινομήσετε προϊόν με βάση την τιμή τους!"
"app_text_msg_filter_product","Μπορείτε να φιλτράρετε τα προϊόντα (ες) σύμφωνα με την ανάγκη σας!"
"app_text_text_next","Επόμενο"
"app_text_text_okay","εντάξει"
"app_text_required","Απαιτείται"
"app_text_msg_rating","Επιλέξτε αξιολόγηση"
"app_text_msg_add_cart","Μπορείτε να προσθέσετε το προϊόν στο καλάθι αγορών κάνοντας απλά κλικ στο κουμπί \ «Προσθήκη στο Καλάθι \»!"
"app_text_msg_add_wishlist","Μπορείτε να προσθέσετε το προϊόν στην λίστα με τα επιθυμητά κάνοντας απλά κλικ στο κουμπί \ «Πρόσθεση στα Επιθυμητά \»!"
"app_text_msg_product_price","Τιμή προϊόντος έχει ενημερωθεί!"
"app_text_msg_product_not_available","Το προϊόν αυτό δεν είναι διαθέσιμο για παραγγελία!"
"app_text_msg_combination","Αυτός ο συνδυασμός δεν υπάρχει για αυτό το προϊόν. Επιλέξτε ένα άλλο συνδυασμό."
"app_text_msg_product_no_stock","Αυτό το προϊόν δεν είναι διαθέσιμο στην επιθυμητή ποσότητα ή όχι στο απόθεμα!"
"app_text_msg_out_stock","Μερικά από τα προϊόντα στο καλάθι αγορών δεν είναι διαθέσιμα στην επιθυμητή ποσότητα ή όχι σε απόθεμα. Παρακαλώ αφαιρέστε τέτοιο προϊόν (s) από το καλάθι!"
"app_text_msg_checkout_products","Μπορείτε έλεγχος προϊόντων καλάθι αγορών κάνοντας απλά κλικ στο κουμπί \ «Συνέχεια στο Ταμείο \»."
"app_text_msg_apply_voucher","Μπορείτε να εφαρμόσετε το κουπόνι στο καλάθι αγορών!"
"app_text_msg_update_quantity","Μπορείτε να ενημερώσετε την ποσότητα του προϊόντος ή να το αφαιρέσετε από το καλάθι αγορών!"
"app_text_msg_view_details","Μπορείτε να δείτε τις λεπτομέρειες του προϊόντος, κάνοντας κλικ στην εικόνα του προϊόντος!"
"app_text_msg_success","Επιτυχία!"
"app_text_msg_failure","Αποτυχία!"
"app_text_msg_enter_quantity","Παρακαλώ εισάγετε ποσότητα"
"app_text_quantity","Ποσότητα"
"app_text_remove","Αφαιρώ"
"app_text_customization_details","Προσαρμογή Λεπτομέρειες"
"app_text_msg_add_address","Μπορείτε να προσθέσετε νέα διεύθυνση αποστολής κάνοντας κλικ στο κουμπί!"
"app_text_msg_update_address","Μπορείτε να ενημερώσετε στέλνοντας διεύθυνση!"
"app_text_msg_select_address","Μπορείτε να επιλέξετε οποιαδήποτε διεύθυνση αποστολής κάνοντας απλά κλικ πάνω του!"
"app_text_select_address_text","* Παρακαλώ επιλέξτε διεύθυνση αποστολής να επανεξετάσει την παραγγελία σας."
"app_text_msg_no_product","Δεν υπάρχουν διαθέσιμα προϊόντα!"
"app_text_msg_no_comment_available","Κανένα σχόλιο (s) διαθέσιμο!"
"app_text_msg_reset_password","Μπορείτε να επαναφέρετε τον κωδικό πρόσβασής σας κάνοντας κλικ `Ξεχάστε Password`"
"app_text_msg_login","Μπορείτε να συνδεθείτε στο κατάστημα από εδώ!"
"app_text_msg_login_fb","Μπορείτε επίσης να συνδεθείτε στο κατάστημα από το λογαριασμό σας στο Facebook!"
"app_text_msg_login_google","Μπορείτε επίσης να συνδεθείτε στο κατάστημα από το λογαριασμό σας στο Google!"
"app_text_msg_update_profile","«Μπορείτε να ενημερώσετε τα στοιχεία του προφίλ σας"
"app_text_product_info_and_care","Πληροφορίες προϊόντος και Φροντίδα"
"app_text_download","Κατεβάστε"
"app_text_minimal_quantity","ελάχιστη Ποσότητα"
"app_text_seller_details","Λεπτομέρειες Πωλητή"
"app_text_pack_content","πακέτο περιεχομένου"
"app_text_submit","υποβάλλουν"
"app_text_msg_forget_password","Εισάγετε τη διεύθυνση ηλεκτρονικού ταχυδρομείου που είναι συνδεδεμένη με το λογαριασμό σας. Κάντε κλικ για να υποβάλει για να έχουν τον κωδικό πρόσβασης ηλεκτρονικού ταχυδρομείου σε εσάς."
"app_text_enter_your_email","Συμπληρώστε το email σας"
"app_text_reset_password","Επαναφέρετε τον κωδικό πρόσβασης"
"app_text_view_selected_filter","Μπορείτε να δείτε επιλεγμένα αποτέλεσμα του φίλτρου σας κάνοντας κλικ σε αυτήν την εικόνα!"
"app_text_clear_selected_filter","Μπορείτε να καταργήσετε την εφαρμοσμένη φίλτρο κάνοντας κλικ σε αυτήν την εικόνα!"
"app_text_no_filter","Δεν φίλτρων"
"app_text_phone_number_required","* Θα πρέπει να εγγραφείτε τουλάχιστον έναν αριθμό τηλεφώνου"
"app_text_refresh","Φρεσκάρω"
"app_text_internet_connection_failed","Σύνδεση στο Internet απέτυχε!"
"app_text_internet_connection_problem","Μπορεί να υπάρχει κάποιο πρόβλημα με τη σύνδεσή σας στο Internet. Παρακαλώ ελέγξτε."
"app_text_cancel_transaction","Ακύρωση συναλλαγών"
"app_text_middle_of_payment","Είστε στη μέση της διαδικασίας συναλλαγής πληρωμής σας. Θέλετε πραγματικά να ακυρώσετε τη συναλλαγή σας;"
"app_text_yes","Ναί"
"app_text_no","Οχι"
"app_text_enter_your_comment","Πληκτρολογήστε το σχόλιό σας"
"app_text_msg_shipping_methods_unavailable","«Για κάποιο προϊόν (-α)"
"app_text_msg_select_shipping_methods","Επιλέξτε τη μέθοδο αποστολής"
"app_text_share_log","Μοιραστείτε Σύνδεση"
"app_text_error_minimum_value","Εισάγετε μεγαλύτερη αξία από 0"
"app_text_payment_failed_contact_support","Η παραγγελία σας δεν θα μπορούσε να υποβληθούν σε επεξεργασία. Παρακαλείστε να επικοινωνήσετε με την υποστήριξη για τυχόν απορίες"
"app_text_currency","Νόμισμα (τα)"
"app_text_choose_payment_method","Διαλέξτε μέθοδο πληρωμής"
"app_text_no_payment_method","Δεν Μέθοδος (ες) Πληρωμής Βρέθηκαν!"
"app_text_no_payment_currently","Δεν υπάρχουν μέθοδο πληρωμής προς το παρόν."
"app_text_no_make_payment","Μπορείτε κέρδισε \ 't να είναι σε θέση να κάνετε την πληρωμή και αυτό το κινητό App έχει ρυθμιστεί για DEMO σκοπό."
"app_text_make_payment_after_select","Μπορείτε να κάνετε την πληρωμή μετά την επιλογή οποιαδήποτε μέθοδο πληρωμής!"
"app_text_title_paypal_payment","PayPal πληρωμή"
"app_text_order_total_price","Παραγγελία Συνολική τιμή"
"app_text_user_cancelled_the_payment","Ο χρήστης ακύρωσε την πληρωμή"
"app_text_invalid_payment_try_again","Μη έγκυρη πληρωμή. Παρακαλείστε να προσπαθήσουμε και πάλι"
"app_text_text_skip","Παραλείπω"
"app_text_wishlist_item_removed","Το στοιχείο καταργήθηκε από τη λίστα επιθυμιών."
"app_text_wishlist_item_added","Στοιχείο Προστέθηκε στα Επιθυμητά"
"app_text_subject","Γεια σου Ελέγξτε αυτό έξω!"
"app_text_text_extra_share","Διαθέσιμο εδώ:"
"app_text_share_intent_title","Μερίδιο"
"app_text_error_product_name_url","Το όνομα του προϊόντος ή url μπορεί να είναι κενό."
"app_text_tag_error","Λάθος"
"app_text_demo_app_user_form","Παρακαλούμε συμπληρώστε τα στοιχεία!"
"app_text_full_name_demo_app_user","Το όνομα σου*"
"app_text_email_demo_app_user","ΗΛΕΚΤΡΟΝΙΚΗ ΔΙΕΥΘΥΝΣΗ*"
"app_text_store_url_demo_app_user","Κατάστημα Url *"
"app_text_continue_demo_app_user_form","Να συνεχίσει"
"app_text_invalid_url","Μη έγκυρη διεύθυνση URL κατάστημα!"
"app_text_invalid_email","Ακυρη διεύθυνση ηλεκτρονικού ταχυδρομείου!"
"app_text_sellers","Πωλητές"
"app_text_seller","Πωλητής"
"app_text_seller_shipping_policy","Ναυτιλιακή αποστολή"
"app_text_seller_return_policy","ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΡΟΦΗΣ ΠΡΟΪΟΝΤΩΝ"
"app_text_review_title","Τίτλος *"
"app_text_review_comment","Σχόλιο *"
"app_text_review_rating","Εκτίμηση *"
"app_text_filter_products","Φίλτρο Προϊόν (τα)"
"app_text_select_category","Επιλέξτε Κατηγορία"
"app_text_select_sort","Επιλέξτε Ταξινόμηση"
"app_text_clear","Σαφή"
"app_text_edit","Επεξεργασία"
"app_text_cart","Καροτσάκι"
"app_text_move_to_cart","Μετακίνηση στο Καλάθι"
"app_text_no_shipping_method_available","Δεν Μέθοδος Αποστολής Διαθέσιμο"
"app_text_module_not_installed","Παρακαλώ επικοινωνήστε με το διαχειριστή του site σας για να δείτε τα στοιχεία σε αυτή τη σελίδα."
"app_text_no_data_found","Δε βρέθηκαν δεδομένα!"
"app_text_enter_coupon_code","Εισάγετε τον κωδικό κουπονιού"
"app_text_apply_coupon","εφάρμοσε το κουπόνι"
"app_text_add_more_in_cart","Προσθέστε περισσότερο στο καλάθι για να πραγματοποιηθεί αυτή η σειρά"
"app_text_shipping_details","Λεπτομέρειες αποστολής"
"app_text_choose_app_theme","Επιλέξτε το App θέμα σας"
"app_text_enter_store_url","Εισάγετε τη διεύθυνση URL του καταστήματός σας"
"app_text_sample_store_url","Ex: http://your_store.com/"
"app_text_downloads","Λήψεις"
"app_text_done","Εγινε"
"app_text_posted_on","Δημοσιεύτηκε στις:"
"app_text_commented_by","Σχολίασε Από:"
"app_text_seller_comment","Σχόλιο:"
"app_text_open","Ανοιξε"
"app_text_order_status","Ανοιξε"
"app_text_special_products","Ειδικά Προϊόντα"
"app_text_product_information","Πληροφορίες Προϊόντος"
"app_text_featured_products","χαρακτηριστικό Προϊόντα"
"app_text_requested_gift_order","Ζητήσατε συσκευασία δώρου για αυτή τη παραγγελία"
"app_text_step_one_of_three","βήμα 1/3"
"app_text_review_checkout","κριτική Ταμείο"
"app_text_your_wishlist_is_empty","Η Λίστα Επιθυμών σας είναι άδεια!"
"app_text_no_shipping_method","Δεν Μέθοδος Αποστολής Διαθέσιμο"
"app_text_no_order_found","Δεν Παραγγελία Βρέθηκαν!"
"app_text_percent_off","% έκπτωση"
"app_text_coupon_length_validation","χαρακτήρες κωδικό κουπονιού πρέπει να είναι μεγαλύτερη ή ίση με 4."
"app_text_coupon_code_removed","Εκπτωτικό κουπόνι έχει αφαιρεθεί με επιτυχία!"
"app_text_facebook_login_cancelled","Σύνδεση στο Facebook έχει ακυρωθεί."
"app_text_facebook_login_failure","Facebook Σύνδεση Αποτυχία:"
"app_text_login_failed","Είσοδος απέτυχε!"
"app_text_wrong_url_install_mab","Μπορεί να έχετε εισαγάγει λάθος διεύθυνση URL ή δεν έχετε εγκαταστήσει κινητή μονάδα μας οικοδόμος App."
"app_text_install_module","Εγκατάσταση μονάδας"
"app_text_text_loading","Φόρτωση"
"app_text_text_exception","Εξαίρεση:"
"app_text_msg_reset_password_click","Μπορείτε να επαναφέρετε τον κωδικό πρόσβασής σας κάνοντας κλικ \ «Ξεχάστε τον κωδικό σας \»!"
"app_text_login_from_here","Μπορείτε να συνδεθείτε στο κατάστημα από εδώ!"
"app_text_login_from_facebook_account","Μπορείτε επίσης να συνδεθείτε στο κατάστημα από το λογαριασμό σας στο Facebook!"
"app_text_login_from_google_account","Μπορείτε επίσης να συνδεθείτε στο κατάστημα από το λογαριασμό σας στο Google!"
"app_text_text_warning","Προειδοποίηση!"
"app_text_update_address_if_exists","Μπορείτε να ενημερώσετε τη διεύθυνση αποστολής ή να επιλέξετε κάποια άλλη διεύθυνση, εάν υπάρχει!"
"app_text_continue_to_checkout_click_msg","Μπορείτε έλεγχος προϊόντων καλάθι αγορών κάνοντας απλά κλικ στο κουμπί \ «Συνέχεια στο Ταμείο \»!"
"app_text_please_enter_store_url","Παρακαλώ εισάγετε τη διεύθυνση URL κατάστημα"
"app_text_product_not_desired_quantity","Μερικά από τα προϊόντα στο καλάθι αγορών δεν είναι διαθέσιμα στην επιθυμητή ποσότητα ή όχι σε απόθεμα. Παρακαλώ αφαιρέστε τέτοιο προϊόν (s) από το καλάθι!"
"app_text_select_shipping_methods","Επιλέξτε τη μέθοδο αποστολής (s)"
"app_text_send_email","Να στείλετε e-mail..."
"app_text_error_in_google_sign_in","Κάποιοι σφάλμα στο google login.Please δοκιμάστε ξανά."
"app_text_process_payment_problem","Μερικά σφάλμα κατά την επεξεργασία της πληρωμής. Παρακαλείστε να προσπαθήσετε ξανά."
"app_text_text_state","κατάσταση"
"app_text_update_address","Ενημέρωση Διεύθυνση"
"app_text_unit_price","Τιμή μονάδας"
"app_text_total_price","Συνολικό ποσό"
"app_text_text_totals","σύνολα"
"app_text_text_success","Επιτυχία!"
"app_text_sale","Πώληση"
"app_text_new","Νέος"
"app_text_share_api_log","Μοιραστείτε το ημερολόγιο API"
"app_text_report_via_email","Κανω ΑΝΑΦΟΡΑ"
"app_text_view_your_store","Προβολή του καταστήματός σας"
"app_text_view_demo","Δείτε το Demo"
"app_text_search","Αναζήτηση"
"app_text_wishlist","Επιθυμητά"
"app_text_select_language","Επιλέξτε γλώσσα"
"app_text_select_font","Επιλογή γραμματοσειράς"
"app_text_share_feedback","ανατροφοδότηση Μοιραστείτε το αίτημα / Προσαρμοσμένη αλλαγή"
"app_text_enter_state","Πληκτρολογήστε κατάσταση"
"app_text_choose_your_app_theme","Επιλέξτε το App θέμα σας"
"app_text_terms_and_conditions","Οροι Χρήσης"
"app_text_wishlist_only","Επιθυμητά"
"app_text_wishlist_remove","Διαγραφή από Αγαπημένα"
"app_text_state_not_required","Δεν απαιτείται μέλος για επιλεγμένες χώρες"
"app_text_currencies","Νόμισμα (τα)"
"app_text_payment_failed","Μερικά σφάλμα κατά την επεξεργασία της πληρωμής. Παρακαλείστε να προσπαθήσουμε και πάλι"
"app_text_entered_wrong_url","Μπορεί να έχετε εισαγάγει λάθος διεύθυνση URL ή δεν έχετε εγκαταστήσει τα κινητά μας bodule εφαρμογή οικοδόμος."
"app_text_fill_all_required_fields","Παρακαλούμε συμπληρώστε όλα τα απαιτούμενα πεδία."
"app_text_extra_share","Διαθέσιμο εδώ:"
"app_text_intent_title","Μερίδιο"
"app_text_ok","Εντάξει"
"app_text_explore_the_app","Εξερευνήστε το App"
"app_text_hour","Ωρα"
"app_text_min","Λεπτά"
"app_text_sec","δευτερόλεπτα"
"app_text_install_whatsapp","Whatsapp δεν έχει εγκατασταθεί στη συσκευή σας"
"app_text_no_account_registered","Κανένας λογαριασμός έχει καταχωρηθεί για το βιομετρικό έλεγχο ταυτότητας σε αυτήν τη συσκευή. Παρακαλούμε να δηλώσετε ένα λογαριασμό πρώτα."
"app_text_confirm_for_authentication","Επιβεβαιώστε δακτυλικών αποτυπωμάτων ή προσώπου για τον έλεγχο ταυτότητας."
"app_text_login_with_fingerprint","Σύνδεση με δακτυλικών αποτυπωμάτων"
"app_text_register_for_fingerprint","Εγγραφείτε για δακτυλικών αποτυπωμάτων Είσοδος"
"app_text_biometric_not_available","Βιομετρικά ταυτότητας δεν είναι διαθέσιμη για αυτήν τη συσκευή."
