"app_text_update_personal","Päivitys Henkilötiedot"
"app_text_update_password","päivitys Salasana"
"app_text_current_password","Nykyinen salasana"
"app_text_new_password","uusi salasana"
"app_text_confirm_password","Vahvista salasana"
"app_text_cancel","Peruuttaa"
"app_text_save","Tallentaa"
"app_text_order_ref","Tilauksen viite"
"app_text_status","Tila"
"app_text_placed","sijoitettu"
"app_text_reorder","Järjestä uudelleen"
"app_text_order_details","Tilauksen tiedot"
"app_text_status_history","tila History"
"app_text_shipping_address","Toimitusosoite"
"app_text_billing_address","postitusosoite"
"app_text_order_summary","tilauksen yhteenveto"
"app_text_shipping_method","toimitustapa"
"app_text_payment_method","Maksutapa"
"app_text_gift_wrapping","Lahjan paketointi"
"app_text_no_shipping_address","Ei toimitusosoite saatavilla!"
"app_text_no_order_details","Ei tilauksen tiedot saatavilla!"
"app_text_signup","Kirjaudu"
"app_text_continue_guest","Jatka vieraana"
"app_text_email","Sähköposti"
"app_text_password","Salasana"
"app_text_forgot_password","Unohtuiko salasana"
"app_text_login_social_account","Voit kirjautua sosiaalisiin tilillä."
"app_text_login_with_google","Kirjaudu Google+"
"app_text_login_with_facebook","Kirjaudu Facebookissa"
"app_text_signup_with_google","Kirjautuminen Google+ -palvelun"
"app_text_signup_with_facebook","Kirjautuminen Facebook"
"app_text_msg_enter_valid_email","Anna kelvollinen sähköpostiosoite!"
"app_text_msg_enter_email","Anna sähköpostiosoite!"
"app_text_msg_enter_password","Anna salasana!"
"app_text_msg_password_characters_less_than_3","Syötä salasana, jolla merkkejä enemmän tai yhtä suuri kuin 3!"
"app_text_msg_first_name","Etunimi"
"app_text_msg_last_name","Sukunimi"
"app_text_msg_dob","Syntymäaika"
"app_text_msg_confirm_password","Vahvista salasana"
"app_text_msg_personal_details","Henkilökohtaiset tiedot"
"app_text_msg_pass_not_matched","Salasana ja vahvista salasana eivät Hyväksytty!"
"app_text_sold_by","Myynyt:"
"app_text_write_review","Kirjoittaa arvostelu"
"app_text_view_review","Näytä arvostelu (a)"
"app_text_view_seller_products","Näytä Myyjä Tuote (t)"
"app_text_wait","Odota"
"app_text_loading","Ladataan tietoja ..."
"app_text_msg_went_wrong","Jotain meni pieleen. Yritä uudelleen."
"app_text_msg_no_internet_found","Ei internetyhteys löytynyt."
"app_text_msg_no_internet_title","ei Internet"
"app_text_msg_request","Pyyntöä ei voi prosessi. Tämä voi johtua hidas internet-yhteys."
"app_text_msg_order_placed_email","Tilauksesi on asetettu onnistuneesti. Saat sähköpostia koskevat samaa."
"app_text_msg_product_look","Voit etsiä tuotetta (t) niiden luokkaan."
"app_text_msg_search_product","Voit etsiä tuotetta liikkeessä tekstiviestillä tai ääni!"
"app_text_msg_view_cart","Voit katsella ostoskorin määrä!"
"app_text_msg_logout","Olet uloskirjautumisen onnistuneesti!"
"app_text_msg_view_product","Voit tarkastella tuotteen luetteloon tai ruudukon tilassa!"
"app_text_msg_sort_product","Voit lajitella tuotteen hintansa!"
"app_text_msg_filter_product","Voit suodattaa product (s) kohti oman tarpeen!"
"app_text_text_next","Seuraava"
"app_text_text_okay","Okei"
"app_text_required","Vaaditaan"
"app_text_msg_rating","Valitse luokitus"
"app_text_msg_add_cart","Voit lisätä tuotteen ostoskoriin yksinkertaisesti klikkaamalla painiketta \ 'Ostoskoriin \'!"
"app_text_msg_add_wishlist","Voit lisätä tuotteen toivelistalle yksinkertaisesti klikkaamalla painiketta \ 'Suosikit \'!"
"app_text_msg_product_price","Tuotteen hinta on päivitetty!"
"app_text_msg_product_not_available","Tämä tuote ei ole tilattavissa!"
"app_text_msg_combination","Tämä yhdistelmä ei ole tälle tuotteelle. Valitse toinen yhdistelmä."
"app_text_msg_product_no_stock","Tämä tuote ei ole käytettävissä halutun määrän tai ei varastossa!"
"app_text_msg_out_stock","Osa tuotteista korissa ei ole saatavissa halutun määrän vai ei varastossa. Poista tällainen tuote (t) koriin!"
"app_text_msg_checkout_products","Voit kassalle Tuotteet ostoskorissa yksinkertaisesti klikkaamalla painiketta \ 'Jatka kassalle \'."
"app_text_msg_apply_voucher","Voit hakea voucher ostoskoriin!"
"app_text_msg_update_quantity","Voit päivittää tuotteen määrä tai poistaa sen ostoskorin!"
"app_text_msg_view_details","Voit tarkastella tuotetiedot klikkaamalla tuotekuva!"
"app_text_msg_success","Menestys!"
"app_text_msg_failure","Vika!"
"app_text_msg_enter_quantity","Anna määrä"
"app_text_quantity","Määrä"
"app_text_remove","Poista"
"app_text_customization_details","Räätälöinti tiedot"
"app_text_msg_add_address","Voit lisätä uusia toimitusosoitteen klikkaamalla painiketta!"
"app_text_msg_update_address","Voit päivittää toimitusosoitteen!"
"app_text_msg_select_address","Voit valita minkä tahansa toimitusosoite yksinkertaisesti klikkaamalla sitä!"
"app_text_select_address_text","* Valitse toimitusosoite tarkistaa tilauksesi."
"app_text_msg_no_product","Ei tuotteita saatavilla!"
"app_text_msg_no_comment_available","No comment (s) available!"
"app_text_msg_reset_password","Voit palauttaa salasanasi napsauttamalla 'Forget Password`"
"app_text_msg_login","Voit kirjautua tulee tallentaa täältä!"
"app_text_msg_login_fb","Voit myös kirjautua sisään myymälän Facebook-tilin!"
"app_text_msg_login_google","Voit myös kirjautua sisään tallentaa Google tilin!"
"app_text_msg_update_profile",""Voit päivittää profiilin tiedot"
"app_text_product_info_and_care","Tuotetiedot ja hoito"
"app_text_download","ladata"
"app_text_minimal_quantity","vähäinen määrä"
"app_text_seller_details","myyjän tiedot"
"app_text_pack_content","pack sisältö"
"app_text_submit","Lähetä"
"app_text_msg_forget_password","Anna sähköpostiosoite tiliisi liitetty. Klikkaa lähetä, niin salasanasi sähköpostitse sinulle."
"app_text_enter_your_email","Syötä sähköpostiosoitteesi"
"app_text_reset_password","Nollaa salasana"
"app_text_view_selected_filter","Voit tarkastella valitun suodattimen tulosta klikkaamalla tätä kuvaa!"
"app_text_clear_selected_filter","Voit tyhjentää soveltavaa suodatinta klikkaamalla tätä kuvaa!"
"app_text_no_filter","ei suodattimia"
"app_text_phone_number_required","* Sinun täytyy rekisteröidä vähintään yksi puhelinnumero"
"app_text_refresh","virkistää"
"app_text_internet_connection_failed","Internet-yhteyden epäonnistui!"
"app_text_internet_connection_problem","Saattaa olla joitakin ongelmia internet-yhteyden kanssa. Tarkista."
"app_text_cancel_transaction","Peruuta tapahtuma"
"app_text_middle_of_payment","Olet keskellä oman maksutapahtuman prosessia. Haluatko todella perua kauppa?"
"app_text_yes","Joo"
"app_text_no","Ei"
"app_text_enter_your_comment","Anna kommentti"
"app_text_msg_shipping_methods_unavailable",""Joidenkin tuotteiden (t)"
"app_text_msg_select_shipping_methods","Valitse toimitustapa"
"app_text_share_log","Jaa Log"
"app_text_error_minimum_value","Anna suurempi arvo kuin 0"
"app_text_payment_failed_contact_support","Tilauksesi ei voitu käsitellä. Ystävällisesti yhteyttä tukeen kysyttävää"
"app_text_currency","Valuutta (t)"
"app_text_choose_payment_method","Valitse maksutapa"
"app_text_no_payment_method","Ei maksutapaa (tta)!"
"app_text_no_payment_currently","Ei ole olemassa maksutapa hetkellä."
"app_text_no_make_payment","Voitit \ 't pystyä tekemään maksua, koska tämä mobiilisovellus on asennusohjelma demo tarkoitukseen."
"app_text_make_payment_after_select","Maksun voi suorittaa valinnan jälkeen tahansa maksutapaa!"
"app_text_title_paypal_payment","PayPal"
"app_text_order_total_price","Tilaus yhteensä Hinta"
"app_text_user_cancelled_the_payment","Käyttäjä perui maksun"
"app_text_invalid_payment_try_again","Virheellinen maksu. Ystävällisesti yritä uudelleen"
"app_text_text_skip","Ohita"
"app_text_wishlist_item_removed","Tuote poistettiin listalla."
"app_text_wishlist_item_added","Kohde lisätty toivelistaan"
"app_text_subject","Hei Katso tätä!"
"app_text_text_extra_share","Löytyy täältä:"
"app_text_share_intent_title","Jaa"
"app_text_error_product_name_url","Tuotteen nimi tai URL voi olla tyhjä."
"app_text_tag_error","Virhe"
"app_text_demo_app_user_form","Täytä tiedot!"
"app_text_full_name_demo_app_user","Sinun nimesi*"
"app_text_email_demo_app_user","Sähköposti *"
"app_text_store_url_demo_app_user","Store URL *"
"app_text_continue_demo_app_user_form","Jatkaa"
"app_text_invalid_url","Virheellinen Store URL-!"
"app_text_invalid_email","Virheellinen sähköpostiosoite!"
"app_text_sellers","Sellers"
"app_text_seller","Myyjä"
"app_text_seller_shipping_policy","Toimitusehdot"
"app_text_seller_return_policy","PALAUTUSKÄYTÄNTÖ"
"app_text_review_title","Otsikko *"
"app_text_review_comment","kommentti *"
"app_text_review_rating","Arvostelu *"
"app_text_filter_products","Hakuehdot (t)"
"app_text_select_category","Valitse kategoria"
"app_text_select_sort","Valitse järjestys"
"app_text_clear","Asia selvä"
"app_text_edit","Muokata"
"app_text_cart","kärry"
"app_text_move_to_cart","Siirrä ostoskoriin"
"app_text_no_shipping_method_available","Ei Toimitus Käytettävät"
"app_text_module_not_installed","Ota yhteyttä sivuston ylläpitäjään tarkastella tietoja tällä sivulla."
"app_text_no_data_found","Dataa ei löytynyt!"
"app_text_enter_coupon_code","Syötä kupongin koodi"
"app_text_apply_coupon","Käytä kuponki"
"app_text_add_more_in_cart","Lisää ostoskoriin paikalleen tässä järjestyksessä"
"app_text_shipping_details","Rahti tiedot"
"app_text_choose_app_theme","Sovelluksen valitseminen Teema"
"app_text_enter_store_url","Anna tallentaa URL-"
"app_text_sample_store_url","Esim: http://your_store.com/"
"app_text_downloads","Lataukset"
"app_text_done","Tehty"
"app_text_posted_on","Lähetetty:"
"app_text_commented_by","Kommentoi:"
"app_text_seller_comment","Kommentti:"
"app_text_open","Avata"
"app_text_order_status","Avata"
"app_text_special_products","Special Products"
"app_text_product_information","Tuotetiedot"
"app_text_featured_products","ominaisuus Tuotteet"
"app_text_requested_gift_order","Olet pyytänyt lahjapaketointiin tälle tilaukselle"
"app_text_step_one_of_three","vaihe 1/3"
"app_text_review_checkout","Review Kassalle"
"app_text_your_wishlist_is_empty","Sinun toivelistasi on tyhjä!"
"app_text_no_shipping_method","Ei Toimitus Käytettävät"
"app_text_no_order_found","Ei Tilaa löytynyt!"
"app_text_percent_off","% vinossa"
"app_text_coupon_length_validation","Kuponkiperusteiset merkkien on oltava suurempi kuin tai yhtä kuin 4."
"app_text_coupon_code_removed","Kuponkialennuksen on poistettu onnistuneesti!"
"app_text_facebook_login_cancelled","Facebook kirjautuminen on peruutettu."
"app_text_facebook_login_failure","Facebook Kirjaudu Failure:"
"app_text_login_failed","Kirjautuminen epäonnistui!"
"app_text_wrong_url_install_mab","Olet ehkä antanut väärän URL-osoitteen tai et ole asentanut mobiili App rakentaja moduuli."
"app_text_install_module","asentaa moduuli"
"app_text_text_loading","Ladataan"
"app_text_text_exception","poikkeus:"
"app_text_msg_reset_password_click","Voit palauttaa salasanasi napsauttamalla \ 'Unohda salasana \'!"
"app_text_login_from_here","Voit kirjautua tulee tallentaa täältä!"
"app_text_login_from_facebook_account","Voit myös kirjautua sisään myymälän Facebook-tilin!"
"app_text_login_from_google_account","Voit myös kirjautua sisään tallentaa Google tilin!"
"app_text_text_warning","Varoitus!"
"app_text_update_address_if_exists","Voit päivittää toimitusosoitteesi tai valita jonkin muun osoitteen, jos on olemassa!"
"app_text_continue_to_checkout_click_msg","Voit kassalle Tuotteet ostoskorissa yksinkertaisesti klikkaamalla painiketta \ 'Jatka kassalle \'!"
"app_text_please_enter_store_url","Anna tallentaa URL-osoite"
"app_text_product_not_desired_quantity","Osa tuotteista korissa ei ole saatavissa halutun määrän vai ei varastossa. Poista tällainen tuote (t) koriin!"
"app_text_select_shipping_methods","Valitse toimitustapa (t)"
"app_text_send_email","Lähettää sähköpostia..."
"app_text_error_in_google_sign_in","Erehdyksen google login.Please yritä uudelleen."
"app_text_process_payment_problem","Joissakin käsittelyssä tapahtui virhe maksun. Ystävällisesti yritä uudelleen."
"app_text_text_state","Osavaltio"
"app_text_update_address","päivitys Osoite"
"app_text_unit_price","Yksikköhinta"
"app_text_total_price","Kokonaishinta"
"app_text_text_totals","yhteensä"
"app_text_text_success","Menestys!"
"app_text_sale","myynti"
"app_text_new","Uusi"
"app_text_share_api_log","Jaa API loki"
"app_text_report_via_email","raportti"
"app_text_view_your_store","Tarkastele Store"
"app_text_view_demo","Katso esittely"
"app_text_search","Hae"
"app_text_wishlist","toivelista"
"app_text_select_language","Valitse kieli"
"app_text_select_font","Valitse kirjasin"
"app_text_share_feedback","Jaa palautetta / Custom muutospyyntö"
"app_text_enter_state","Anna tila"
"app_text_choose_your_app_theme","Sovelluksen valitseminen Teema"
"app_text_terms_and_conditions","Säännöt ja käyttöehdot"
"app_text_wishlist_only","toivelista"
"app_text_wishlist_remove","Poista Suosikit"
"app_text_state_not_required","Valtion ei tarvita valitussa maassa"
"app_text_currencies","Valuutta (t)"
"app_text_payment_failed","Joissakin käsittelyssä tapahtui virhe maksun. Ystävällisesti yritä uudelleen"
"app_text_entered_wrong_url","Olet ehkä antanut väärän URL-osoitteen tai et ole asentanut mobiilisovelluksemme rakentaja bodule."
"app_text_fill_all_required_fields","Täytä kaikki vaaditut kentät."
"app_text_extra_share","Löytyy täältä:"
"app_text_intent_title","Jaa"
"app_text_ok","kunnossa"
"app_text_explore_the_app","Tutustu App"
"app_text_hour","Tunnin"
"app_text_min","Pöytäkirja"
"app_text_sec","sekuntia"
"app_text_install_whatsapp","WhatsApp ei ole asennettu laitteeseen"
"app_text_no_account_registered","Huomioon ei ilmoittautunut biometrinen tunnistus tässä laitteessa. Ole hyvä ja rekisteröimään tilin."
"app_text_confirm_for_authentication","Vahvista sormenjäljen tai kasvojen todentamaan."
"app_text_login_with_fingerprint","Kirjaudu Sormenjälki"
"app_text_register_for_fingerprint","Ilmoittaudu Sormenjälki Tulo"
"app_text_biometric_not_available","Biometrinen tunnistus ei ole käytettävissä tässä laitteessa."
"app_text_fingerprint_not_recognized","Touch ID ei tunnista sormenjälkeä. Yritä uudelleen oman rekisteröidyn sormenjäljen."
"app_text_face_not_recognizes","Face ID ei tunnista kasvoja. Yritä uudelleen rekisteröityihin kasvot."
"app_text_fingerprint_or_face_not_enrolled","Ei sormenjälkiä / kasvot kirjoilla laitteessa."
"app_text_biometry_locked_out","Toiminnallisuus on lukittu nyt, koska liian monta epäonnistunutta yritystä."
"app_text_register_for_fingerpring","Ilmoittaudu Sormenjälki"
"app_text_register_for_fingerprint_details","Haluatko rekisteröidä tilin sormenjälki toiminnallisuutta. Kun valmis, voit kirjautua tälle tilille ilman sähköpostin tai salasanaa vain käyttämällä sormitunnistus."
"app_text_register","Rekisteröidy"
"app_text_verify","tarkistaa"
"app_text_get_otp","get OTP"
"app_text_mobile_number","Matkapuhelinnumero"
"app_text_mobile_number_optional","Mobile (ei pakollinen)"
"app_text_error_number_verification","Matkapuhelinnumero ei voitu vahvistaa! Yritä uudelleen oikean OTP numero!"
"app_text_phone_number_already_exists","Puhelinnumero on jo rekisteröity. Yritä uudelleen toiseen puhelinnumeroon!"
"app_text_number_verification","numeron tarkastaminen"
"app_text_number_verification_description","Sinun täytyy tarkistaa puhelinnumeron. Anna puhelinnumero ja lähetä"
"app_text_login_with_phone_number","Sisäänkirjautuminen Puhelinnumero"
"app_text_forget_password_description","Anna sähköpostiosoite tai puhelinnumero tiliisi liitetty."
"app_text_enter_email_or_mobile_number","Anna sähköpostiosoite tai matkapuhelinnumero"
"app_text_phone_number_change_message","Yksi puhelinnumero on jo rekisteröity tällä tilillä. Voit muuttaa vain puhelinnumero. Anna kelvollinen puhelinnumero."
"app_text_enter_otp","Anna OTP"
"app_text_related_products","Liittyvät tuotteet"
"app_text_view_reviews","Näytä arvostelua"
"app_text_write_reviews","kirjoittaa arvosteluja"
"app_text_please_fill_all_details","Täytä kaikki tiedot"
"app_text_close","kiinni"
"app_text_add_review","Lisää arvostelu"
"app_text_write_a_review","Kirjoita arvostelu"
"app_text_nick","lovi"
"app_text_title","otsikko"
"app_text_no_reviews","Ei arvioita tuote"
"app_text_number_of_reviews","Arviointien lukumäärä"
"app_text_minimum_rating","Lisätkää minimiluokituksen"
"app_text_error","Virhe"
"app_text_no_reviews","ei arvioita"
