"app_text_login_social_account","Akkor jelentkezz szociális számla."
"app_text_login_with_google","Belép Google+"
"app_text_login_with_facebook","Jelentkezz be facebookal"
"app_text_signup_with_google","Regisztráció a Google+"
"app_text_signup_with_facebook","Regisztráció Facebook"
"app_text_msg_enter_valid_email","Kérjük, adjon meg egy érvényes e-mail!"
"app_text_msg_enter_email","Kérjük, írja be az e-mail!"
"app_text_msg_enter_password","Kérjük, írja be a jelszót!"
"app_text_msg_password_characters_less_than_3","Kérjük, írja be a jelszót, amely karaktereket, hogy vagy egyenlő 3!"
"app_text_msg_first_name","Keresztnév"
"app_text_msg_last_name","Vezetéknév"
"app_text_msg_dob","Születési dátum"
"app_text_msg_confirm_password","Jelszó megerősítése"
"app_text_msg_personal_details","Személyes adatok"
"app_text_msg_pass_not_matched","Jelszó és a Jelszó megerősítése nem illeszkedik!"
"app_text_sold_by","Által értékesített:"
"app_text_write_review","Írja meg véleményét!"
"app_text_view_review","Részletek Review (s)"
"app_text_view_seller_products","Részletek Az eladó termék (ek)"
"app_text_wait","Kérlek várj"
"app_text_loading","Adatok betöltése..."
"app_text_msg_went_wrong","Valami elromlott. Kérlek próbáld újra."
"app_text_msg_no_internet_found","Nincs internet kapcsolat található."
"app_text_msg_no_internet_title","Nincs internet"
"app_text_msg_request","Kérés nem folyamatot. Ez azért lehet, mert a lassú internet kapcsolat."
"app_text_msg_order_placed_email","A megrendelését sikeresen. Ön kap egy e-mailt illetően ugyanaz."
"app_text_msg_product_look","Akkor keresni termék (ek) által kategóriában."
"app_text_msg_search_product","Kereshet bármilyen terméket egy boltban szöveges vagy hang!"
"app_text_msg_view_cart","Megnézheti bevásárlókocsi mennyiségben!"
"app_text_msg_logout","Ön logout sikerült!"
"app_text_msg_view_product","Megnézheti termék lista vagy rács módban!"
"app_text_msg_sort_product","Akkor rendezni Termék azok árát!"
"app_text_msg_filter_product","Szűrheti termék (ek), mint egy a szükséges!"
"app_text_text_next","Következő"
"app_text_text_okay","oké"
"app_text_required","Kívánt"
"app_text_msg_rating","Kérjük, válasszon értékelés"
"app_text_msg_add_cart","Felveheti termék kosárba egyszerűen kattintson a gombra \ „kosárba \”!"
"app_text_msg_add_wishlist","Felveheti termék kívánságlista egyszerűen kattintson a gombra \ „Kívánságlistára \”!"
"app_text_msg_product_price","A termék ára frissült!"
"app_text_msg_product_not_available","Ez a termék nem rendelhető!"
"app_text_msg_combination","Ez a kombináció nem létezik erre a termékre. Kérjük, válasszon másik kombinációt."
"app_text_msg_product_no_stock","Ez a termék nem áll rendelkezésre a kívánt mennyiséget, vagy nincs készleten!"
"app_text_msg_out_stock","Néhány termék a kosárban nem áll rendelkezésre a kívánt mennyiséget, vagy nincs készleten. Kérjük, távolítsa el az ilyen termék (ek) a kosárból!"
"app_text_msg_checkout_products","Akkor pénztár termékek bevásárlókocsi egyszerűen kattintson a gombra \ „Tovább a fizetéshez \”."
"app_text_msg_apply_voucher","Akkor lehet alkalmazni utalvány a kosárba!"
"app_text_msg_update_quantity","Tudod frissíteni termék mennyiségét, vagy távolítsa el a bevásárlókocsi!"
"app_text_msg_view_details","Megnézheti a termék részletes kattintva termék képre!"
"app_text_msg_success","Siker!"
"app_text_msg_failure","Kudarc!"
"app_text_msg_enter_quantity","Kérjük, adjon meg mennyiséget"
"app_text_quantity","Mennyiség"
"app_text_remove","Vegye ki"
"app_text_customization_details","testreszabás Részletek"
"app_text_msg_add_address","Felvehet új szállítási címet gombra kattintva!"
"app_text_msg_update_address","Tudod frissíteni a szállítási címet!"
"app_text_msg_select_address","Megadhatja bármilyen szállítási cím egyszerűen kattintson rá!"
"app_text_select_address_text","* Kérem, válasszon szállítási címet át rendelését."
"app_text_msg_no_product","Nincsenek termékek!"
"app_text_msg_no_comment_available","No comment (s) kapható!"
"app_text_msg_reset_password","Akkor visszaállíthatja a jelszavát, kattintson `Felejtsd Password`"
"app_text_msg_login","Akkor jelentkezzen be a boltba innen!"
"app_text_msg_login_fb","Azt is be a boltba a Facebook számla!"
"app_text_msg_login_google","Azt is be a boltba, a Google fiók!"
"app_text_msg_update_profile","„Akkor frissítse profilját részletek"
"app_text_product_info_and_care","Termék információ és ápolás"
"app_text_download","Letöltés"
"app_text_minimal_quantity","minimális mennyiség"
"app_text_seller_details","Az eladó adatai"
"app_text_pack_content","Pack tartalma"
"app_text_submit","Beküldés"
"app_text_msg_forget_password","Írja be az e-mail címet a fiókjához társított. Kattintson be, hogy a jelszavát e-mailben küldjük el."
"app_text_enter_your_email","Írd be az email címed"
"app_text_reset_password","Jelszó visszaállítása"
"app_text_view_selected_filter","Megnézheti a kiválasztott szűrési eredmény kattintva ezt a képet!"
"app_text_clear_selected_filter","Törölheti az alkalmazott szűrő kattintva ezt a képet!"
"app_text_no_filter","nincsenek szűrők"
"app_text_phone_number_required","* Meg kell regisztrálni legalább egy telefonszámot"
"app_text_refresh","Frissítés"
"app_text_internet_connection_failed","Internet kapcsolat megszakadt!"
"app_text_internet_connection_problem","Lehet, hogy néhány probléma az internetkapcsolatot. Kérem ellenőrizze."
"app_text_cancel_transaction","Mégsem tranzakció"
"app_text_middle_of_payment","Ön a közepén a fizetési tranzakció. Tényleg akarsz szakítani a tranzakciót?"
"app_text_yes","Igen"
"app_text_no","Nem"
"app_text_enter_your_comment","Írja meg véleményét"
"app_text_msg_shipping_methods_unavailable","„Néhány termék (ek)"
"app_text_msg_select_shipping_methods","Kérjük, válassza ki a szállítási módot"
"app_text_share_log","Share Log"
"app_text_error_minimum_value","Írja értéke nagyobb, mint 0"
"app_text_payment_failed_contact_support","A rendelés nem sikerült feldolgozni. Kérjük vegye támogatás bármilyen kérdése"
"app_text_currency","Árfolyam (ok)"
"app_text_choose_payment_method","Válassz fizetési módot"
"app_text_no_payment_method","Nincs fizetési mód (ok) található!"
"app_text_no_payment_currently","Nincsenek fizetési mód megadva."
"app_text_no_make_payment","Ön nyert \ 't kell tenni, hogy a fizetési mivel ez mobilalkalmazás beállítás demo célra."
"app_text_make_payment_after_select","Tudod, hogy a fizetési kiválasztása után valamely fizetési mód!"
"app_text_title_paypal_payment","PayPal fizetés"
"app_text_order_total_price","Rendezés Ár összesen"
"app_text_user_cancelled_the_payment","A felhasználó törli a fizetési"
"app_text_invalid_payment_try_again","Érvénytelen fizetés. Kedves próbálja újra"
"app_text_text_skip","Skip"
"app_text_wishlist_item_removed","Elem eltávolítva a kívánságlista."
"app_text_wishlist_item_added","Elem hozzáadva a kedvencekhez"
"app_text_subject","Hey Ezt nézd meg!"
"app_text_text_extra_share","Elérhető itt:"
"app_text_share_intent_title","Ossza meg"
"app_text_error_product_name_url","A termék neve vagy URL üres lehet."
"app_text_tag_error","Hiba"
"app_text_demo_app_user_form","Kérjük, töltse ki az adatokat!"
"app_text_full_name_demo_app_user","A neved*"
"app_text_email_demo_app_user","Email*"
"app_text_store_url_demo_app_user","Üzlet url*"
"app_text_continue_demo_app_user_form","Folytatni"
"app_text_invalid_url","Érvénytelen Store URL!"
"app_text_invalid_email","Érvénytelen e-mail!"
"app_text_sellers","eladók"
"app_text_seller","Eladó"
"app_text_seller_shipping_policy","szállítási szabályzat"
"app_text_seller_return_policy","Return Policy"
"app_text_review_title","Cím *"
"app_text_review_comment","Megjegyzés *"
"app_text_review_rating","Értékelés *"
"app_text_filter_products","Keresés termék (ek)"
"app_text_select_category","Válassz kategóriát"
"app_text_select_sort","leválogatás"
"app_text_clear","Egyértelmű"
"app_text_edit","szerkesztése"
"app_text_cart","kocsi"
"app_text_move_to_cart","Mozgás a kosárba"
"app_text_no_shipping_method_available","Nem Szállítási mód Elérhető"
"app_text_module_not_installed","Kérjük, lépjen kapcsolatba a webhely rendszergazdája adatok megtekintéséhez ezen az oldalon."
"app_text_no_data_found","Nem található adat!"
"app_text_enter_coupon_code","adja meg a kupon kódot"
"app_text_apply_coupon","kupon felhasználása"
"app_text_add_more_in_cart","Add tovább a kosárban helyre ebben a sorrendben"
"app_text_shipping_details","Szállítási adatok"
"app_text_choose_app_theme","Válasszon App Theme"
"app_text_enter_store_url","Írja be az URL-címét"
"app_text_sample_store_url","Ex: http://your_store.com/"
"app_text_downloads","Letöltések"
"app_text_done","Kész"
"app_text_posted_on","Közzétett:"
"app_text_commented_by","Által kommentált:"
"app_text_seller_comment","Megjegyzés:"
"app_text_open","Nyisd ki"
"app_text_order_status","Nyisd ki"
"app_text_special_products","speciális termékek"
"app_text_product_information","Termék információ"
"app_text_featured_products","jellemző termékek"
"app_text_requested_gift_order","Azt kérte, csomagolópapír erre sorrendben"
"app_text_step_one_of_three","lépés 1/3"
"app_text_review_checkout","Vélemény fizetéshez"
"app_text_your_wishlist_is_empty","A Kívánságlistád üres!"
"app_text_no_shipping_method","Nem Szállítási mód Elérhető"
"app_text_no_order_found","Nem talált rendelés!"
"app_text_percent_off","% ki"
"app_text_coupon_length_validation","Kuponkód karakter nagyobbnak kell lennie, vagy egyenlő, mint 4."
"app_text_coupon_code_removed","A kupon kedvezmény eltávolítása sikeresen megtörtént!"
"app_text_facebook_login_cancelled","Facebook login törölték."
"app_text_facebook_login_failure","Facebook Login hiba:"
"app_text_login_failed","Bejelentkezés sikertelen!"
"app_text_wrong_url_install_mab","Lehet, hogy írt rossz URL-t vagy még nem telepíti a mobil App builder modult."
"app_text_install_module","Telepítse modul"
"app_text_text_loading","Betöltés"
"app_text_text_exception","Kivétel:"
"app_text_msg_reset_password_click","Akkor visszaállíthatja a jelszavát, kattintson \ „Forget Password \”!"
"app_text_login_from_here","Akkor jelentkezzen be a boltba innen!"
"app_text_login_from_facebook_account","Azt is be a boltba a Facebook számla!"
"app_text_login_from_google_account","Azt is be a boltba, a Google fiók!"
"app_text_text_warning","Figyelem!"
"app_text_update_address_if_exists","Tudod frissíteni a szállítási címet, vagy válasszon más címet, ha létezik!"
"app_text_continue_to_checkout_click_msg","Akkor pénztár termékek bevásárlókocsi egyszerűen kattintson a gombra \ „Tovább a fizetéshez \”!"
"app_text_please_enter_store_url","Kérjük, adja áruház URL"
"app_text_product_not_desired_quantity","Néhány termék a kosárban nem áll rendelkezésre a kívánt mennyiséget, vagy nincs készleten. Kérjük, távolítsa el az ilyen termék (ek) a kosárból!"
"app_text_select_shipping_methods","Válassza Szállítási mód (ok)"
"app_text_send_email","Küldjön e-mailt..."
"app_text_error_in_google_sign_in","Néhány hiba google login.Please próbálja újra."
"app_text_process_payment_problem","Néhány feldolgozása közben hiba történt a fizetés. Kérjük, próbálja újra."
"app_text_text_state","Állapot"
"app_text_update_address","Cím frissítése"
"app_text_unit_price","Egységár"
"app_text_total_price","Teljes ár"
"app_text_text_totals","összesen"
"app_text_text_success","Siker!"
"app_text_sale","Eladás"
"app_text_new","Új"
"app_text_share_api_log","Share API log"
"app_text_report_via_email","Jelentés"
"app_text_view_your_store","Tekintse meg Store"
"app_text_view_demo","bemutató megtekintése"
"app_text_search","Keresés"
"app_text_wishlist","Kívánság lista"
"app_text_select_language","Válasszon nyelvet"
"app_text_select_font","Válassza ki a betűtípust"
"app_text_share_feedback","Ossza meg észrevételeit / Egyedi változtatási kérelem"
"app_text_enter_state","Írja állam"
"app_text_choose_your_app_theme","Válasszon App Theme"
"app_text_terms_and_conditions","Felhasználási feltételek"
"app_text_wishlist_only","Kívánság lista"
"app_text_wishlist_remove","Vegyük le a kívánságlista"
"app_text_state_not_required","Állam, amely nem szükséges a kiválasztott ország"
"app_text_currencies","Árfolyam (ok)"
"app_text_payment_failed","Néhány feldolgozása közben hiba történt a fizetés. Kedves próbálja újra"
"app_text_entered_wrong_url","Lehet, hogy írt rossz URL-t vagy nincs telepítve a mobil app építője bodule."
"app_text_fill_all_required_fields","Kérjük, töltse ki az összes szükséges mezőt."
"app_text_extra_share","Elérhető itt:"
"app_text_intent_title","Ossza meg"
"app_text_ok","rendben"
"app_text_explore_the_app","Fedezze fel a App"
"app_text_hour","Óra"
"app_text_min","Percek"
"app_text_sec","másodperc"
"app_text_install_whatsapp","WhatsApp nincs telepítve a készülékre"
"app_text_no_account_registered","Nem veszik nyilvántartásba a biometrikus azonosítás a készülék. Kérjük regisztráljon egy fiókot."
"app_text_confirm_for_authentication","Erősítsd meg az ujjlenyomat vagy az arc hitelesíteni."
"app_text_login_with_fingerprint","Belép ujjlenyomat"
"app_text_register_for_fingerprint","Regisztrálj ujjlenyomat Bejelentkezés"
"app_text_biometric_not_available","A biometrikus azonosítás nem érhető el ezen az eszközön."
"app_text_fingerprint_not_recognized","Touch ID-t nem ismeri fel az ujjlenyomat. Kérjük, próbálja meg újra a bevitt ujjlenyomatok."
"app_text_face_not_recognizes","Face ID nem ismeri fel az arcát. Kérjük, próbálja meg újra a regisztrált arc."
"app_text_fingerprint_or_face_not_enrolled","Nincsenek ujjlenyomatok / arc beiratkozott a készüléket."
"app_text_biometry_locked_out","Funkcionalitás van zárva őt, mert túl sok sikertelen próbálkozás."
"app_text_register_for_fingerpring","Regisztrálj ujjlenyomat"
"app_text_register_for_fingerprint_details","Szeretnéd regisztrálni a fiók ujjlenyomat funkcionalitást. Ha kész, akkor jelentkezzen be a fiókba nélkül e-mail azonosítóját és jelszavát, csak egyszerűen az ujjlenyomat ellenőrzést."
"app_text_register","Regisztráció"
"app_text_verify","Ellenőrizze"
"app_text_get_otp","get OTP"
"app_text_mobile_number","Mobil szám"
"app_text_mobile_number_optional","Mobil száma (opcionális)"
"app_text_error_number_verification","Mobil száma nem lehet ellenőrizni! Kérjük, próbálja meg újra a helyes OTP számot!"
"app_text_phone_number_already_exists","A telefonszám már regisztrálva van. Kérjük, próbálja meg újra egy másik telefonszámot!"
"app_text_number_verification","száma Ellenőrző"
"app_text_number_verification_description","Be kell, hogy ellenőrizze a telefonszámot. Kérjük, adja meg telefonszámát, és küldje"
"app_text_login_with_phone_number","Belépés a telefonszám"
"app_text_forget_password_description","Írja be az e-mail címet vagy telefonszámot fiókjához társított."
"app_text_enter_email_or_mobile_number","Írja mailben vagy mobil szám"
"app_text_phone_number_change_message","Egy telefonszám már regisztrálva van ezzel a fiókkal. Csak akkor változtassa meg a telefonszámot. Adjon meg egy érvényes telefonszámot."
"app_text_enter_otp","Írja OTP"
"app_text_related_products","Kapcsolódó termékek"
"app_text_view_reviews","Részletek Vélemények"
"app_text_write_reviews","Írjon véleményt"
"app_text_please_fill_all_details","Kérjük, töltse ki az összes adat"
"app_text_close","Bezárás"
"app_text_add_review","Vélemény hozzáadása"
"app_text_write_a_review","Írja meg a véleményét"
"app_text_nick","Nick"
"app_text_title","Cím"
"app_text_no_reviews","Nincs vélemény a termékről"
"app_text_number_of_reviews","Értékelések száma"
"app_text_minimum_rating","Kérjük, add minimum értékelése"
"app_text_error","Hiba"
"app_text_no_reviews","Nincs vélemény"
